"Geneid","PD2699_C4_1_BULK","PD2699_C4_1_YFP","PD6422_C5_YFP","PD6419_C1_BULK","PD6419_C1_YFP","PD6422_C5_BULK","PD6499_C4_BULK","PD6499_C4_YFP","PD6620_C1_BULK","PD6620_C1_YFP"
"Flt4",7.86530141002831,14.8732738930751,8.76956303750027,7.23550617544615,12.5849082078887,6.20577077437046,14.2182023495336,12.3570329659535,15.4638123172608,13.9603869963157
"Scgb3a1",0.61493221335035,3.97211719267883,0.489448778190929,0.546119349622806,2.77167268058585,0.407199115432927,1.79106986095772,1.15191008338059,2.63422760566715,2.90704778569476
"Cnot6",98.8405544760357,53.2180455853847,54.9759418655676,98.8410183278921,63.3535013811401,62.8433673030801,46.5939963097839,49.3041762025066,60.1917064440445,52.7238168130542
"Gfpt2",10.6673028309538,10.8045977455578,7.87090240481071,12.0858443369607,10.846571138767,22.9606116984323,11.00245107513,12.6192826284151,13.9477249705233,13.0441634662964
"Mapk9",24.4351045822178,22.5786398627527,20.0273846712627,32.3504147054791,24.1685455953073,25.7366429278253,21.5492059390064,22.2122776882575,24.3428710762097,23.6260398193626
"Rasgef1c",0.195979955992747,0.0602819330340693,0,0.0596740038001392,0.0473216174576405,0.111235765490367,0.0376362890705843,0.0572128407966539,0,0.158825338024144
"Rnf130",42.8337138773636,70.885038456103,74.1907263390072,104.607613049844,74.417805142415,62.4448943696759,80.6246141141119,74.2992133379736,65.9360144602083,74.453225606536
"Tbc1d9b",30.3733491011799,44.2798051413928,43.6175947824398,31.5836432302289,42.9008060999202,34.7671900381912,42.1466775600944,44.1495356601574,37.265582937562,42.6478115435326
"3010026O09Rik",6.88876912982025,3.97511757359922,3.59687606499199,4.63981083231292,4.238273496193,4.19671076643921,7.48249043869605,5.91249541601211,6.31511779544277,6.78864873383195
"Sqstm1",523.776814306041,594.827694196433,498.553341213244,422.481205584301,579.556887432659,369.136110251315,590.177358728646,581.201677962799,553.668214449685,596.034873019528
