"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.335718228762053,-0.0073708283035255,3.23970847452188,0.00728761736590185,0.0391458344064761,-2.6083135477
"GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN",0.335663067783191,-0.00972953858149687,4.36021023759063,0.000978547461909409,0.0122187595251926,-0.631386252931521
"GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_UP",0.335484360806483,0.00233478245955919,3.87067898884863,0.0023187472191406,0.0197498889014913,-1.48430721747639
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN",0.335181317154684,0.0126618001845858,4.63316556723483,0.000612544156631418,0.0097526638271512,-0.167435531638472
"GSE17721_CTRL_VS_CPG_12H_BMDC_DN",0.334464165457076,-0.00055430832170936,4.0976135151036,0.00154917604223947,0.0160929332149055,-1.08596064944964
"GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN",0.334182568264656,-0.00790768376613135,4.24657684563528,0.00119256204157432,0.0136005142412548,-0.827172221576386
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN",0.3341791910111,-0.0306603605831441,3.83475343012765,0.00247282478614373,0.020422015378733,-1.54776448358612
"GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN",0.333800954492852,0.00203107155011123,3.36170758222785,0.00582815075120209,0.0336424464874824,-2.39009250618989
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP",0.333764418140446,-0.0157797239451012,3.92558518553808,0.0021021312648194,0.0187659451857992,-1.38751850486657
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP",0.3337114271732,0.00505478718524616,3.23647518868031,0.00733097236356365,0.0392920762984401,-2.61409601871335
"GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP",0.333587806138779,0.0159870468214915,3.86152438271402,0.00235704501805344,0.0198676874186097,-1.50046817966557
"GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP",0.333573293348469,0.0262394037819334,4.13417386846057,0.001452484140503,0.015317105481668,-1.02223314059074
"GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_DN",0.333498560155939,0.0141138308218972,3.66156764386979,0.00337766821902588,0.0245611933777524,-1.8549151699605
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP",0.333383626586614,-0.0137839383775597,4.27249714420542,0.00113979525862251,0.013228559571939,-0.782384101766519
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN",0.333264364058709,-0.00852400211673789,3.05732558385588,0.0101884544943675,0.0493500680492817,-2.93410413520502
"GSE17721_POLYIC_VS_CPG_4H_BMDC_DN",0.333255874868713,0.0232129820539393,3.85797719599384,0.00237205922248434,0.0198910026367361,-1.50673188958759
"GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP",0.332503384020612,0.0105827931291024,3.18464695085826,0.0080626246162487,0.0419669947973971,-2.70676465163952
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN",0.332072313582599,0.0168764285715365,3.74347548599258,0.00291354911783577,0.0225031549369627,-1.70941029570496
"GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN",0.331191570604288,0.00480383645780421,4.60986562677944,0.000637293593622101,0.00988819868830216,-0.206670583872689
"GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN",0.331030827257053,-0.0317687677731769,3.63980972925385,0.00351326711587606,0.0249537981334638,-1.89363010903638
"GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN",0.330850759169238,-0.017265129826185,4.7343890043435,0.000516142634683627,0.00855791037745681,0.00218073676081953
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN",0.330635243066557,-0.00955679743545184,3.89835861079686,0.0022068069765148,0.019401350270888,-1.43548324666237
"GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP",0.330554553621752,-0.00469365483849404,4.18910974767733,0.00131880285661294,0.0145068572107582,-0.92673202049759
"GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN",0.329652321181692,0.00971550045029473,3.06534913693097,0.0100392101408358,0.0489521145075232,-2.91979615333099
"GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP",0.329551918573372,0.00619987666420075,4.46803513322592,0.000812303514688796,0.0111124610236116,-0.44700590602398
"GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_DN",0.329388625985511,-0.00321970167766918,3.5881501580329,0.00385801544863336,0.0266235853622404,-1.98564425809428
"GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN",0.329260405085557,-0.012071685146641,3.62732424330265,0.00359358576633308,0.0254223444335033,-1.91585708394157
"GSE27786_CD4_TCELL_VS_NKCELL_DN",0.329179540160059,0.0119721063309812,4.02557509418328,0.00175971200846834,0.0173900951425106,-1.21191092648163
"GSE20366_TREG_VS_NAIVE_CD4_TCELL_UP",0.328748289745268,0.0026195688307472,3.80209372149175,0.00262204699288355,0.0212202872912436,-1.6055358804856
"GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP",0.328500329985091,0.0137615905469542,3.40486656710786,0.00538609425459799,0.0323320689196881,-2.31291188701279
"GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_DN",0.328379660819731,-0.0393856459744076,4.1777245889437,0.0013454186146422,0.0146314274342339,-0.94649830241129
"GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP",0.328042182351694,0.0127150047957297,4.50187639365365,0.000766428297015018,0.0108631704624282,-0.389430019930109
"GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN",0.327964403817943,-0.0139079019177463,3.74779526614792,0.00289097180640858,0.0224280487911188,-1.70174769460763
"GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP",0.327270176827983,-0.000639755243208357,3.56361568982973,0.00403368979392287,0.0275626040336497,-2.02938628755626
"GSE17721_CTRL_VS_LPS_1H_BMDC_DN",0.326859571810338,0.00723993087521926,4.22141335091588,0.00124622009093416,0.0140357021892162,-0.870723265061843
"GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP",0.326830480187481,-0.00609928213493474,3.67156909886834,0.00331714935492553,0.024229612679456,-1.83712750453554
"GSE2706_R848_VS_LPS_2H_STIM_DC_DN",0.326663989841558,-0.0350438519658755,4.5930987828571,0.000655749022972493,0.00998578077090467,-0.234948306505394
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN",0.326561092614095,0.00687299515919234,3.39158832256428,0.00551834098865214,0.0327072473196025,-2.33665447860927
"GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.326424382415287,0.00377811883336217,3.15123983339356,0.00857288038331691,0.0437591759237964,-2.7664664684826
"GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP",0.326339557536362,0.0292311353450363,3.43183866164172,0.00512730188209713,0.0315406752141127,-2.26469303420506
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP",0.326044603638102,0.00789911775732798,3.73387085725891,0.0029643993168131,0.0226962115946445,-1.72645161024244
"GSE12366_GC_VS_MEMORY_BCELL_DN",0.325981817654644,-0.0136054118276331,3.98756146762891,0.00188253764296445,0.0179622860239059,-1.27856849273302
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP",0.325941667125021,0.000837603971187826,3.05646885846917,0.0102045213060707,0.0493500680492817,-2.93563170755968
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP",0.325463656942443,0.012203494545237,4.32880430079295,0.00103336532945645,0.0126534667516939,-0.685350002528196
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN",0.325155882114427,0.023789730883759,3.80272709847641,0.00261906664602061,0.0212202872912436,-1.60441478219466
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN",0.324655978997765,-0.00136583641728941,4.09127359739861,0.00156661072473006,0.016170609006112,-1.09702513311607
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN",0.323629177635551,-0.0121083243503926,3.69665077647545,0.00317022437522196,0.0236528838531109,-1.79254392719166
"GSE30083_SP2_VS_SP4_THYMOCYTE_DN",0.32357873106145,-0.0027953322227759,3.14859459315189,0.00861464869067417,0.0437649305745199,-2.77119249984678
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP",0.3235686795828,0.00558410349052457,4.17878959646408,0.00134290541236644,0.0146314274342339,-0.944648717259207
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN",0.323259660778077,-0.00765813828561794,3.66927499246287,0.00333093199447028,0.0242663487950479,-1.84120711081844
"GSE17721_0.5H_VS_24H_POLYIC_BMDC_DN",0.323189721973922,0.0165354826963235,3.15037138328251,0.0085865706451456,0.0437591759237964,-2.76801807863003
"GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_DN",0.323017208662883,0.0170503400451946,3.69202314587055,0.00319682112644293,0.0237422447073628,-1.80076702317078
"GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN",0.322710700280143,0.0215276715170035,3.88246909907176,0.0022703671128708,0.0196247804401342,-1.46350329536852
"KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP",0.322313338674717,0.00773110939546141,3.91531931736809,0.00214098437807209,0.0189652288908495,-1.4055966358232
"GSE23398_WT_VS_IL2_KO_CD4_TCELL_SCURFY_MOUSE_DN",0.322174308319591,0.0161272797765118,3.14496817374095,0.0086722433251657,0.0440116348752159,-2.77767118906099
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN",0.321953107609142,-0.0015253967091025,4.48659783032088,0.000786795679831091,0.0109808036273268,-0.415406594709148
"GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP",0.321923114166958,0.0205777508393628,4.33828555923762,0.00101648709699994,0.0125058715570296,-0.669046605292008
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP",0.321632457762986,-0.00715673954015235,3.70886534490804,0.00310110817891671,0.0233580764485557,-1.77084516479567
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN",0.321393032167395,0.000588367042705719,4.0493048660114,0.00168726978377727,0.0168707357889639,-1.17036777116501
"GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_DN",0.32135910158051,0.0126572650842895,3.2009484345044,0.00782487490260731,0.0411693202219253,-2.67762284807983
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN",0.32108025170115,0.0189397320260033,3.36609354140353,0.00578159209766348,0.0334933611174988,-2.38224811239041
"GSE9037_CTRL_VS_LPS_1H_STIM_BMDM_DN",0.321065673303507,-0.00267092370468083,4.09420282386642,0.00155853026442746,0.0161519566623122,-1.09191252850682
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP",0.320914339017236,0.0078786988438623,3.74041786611995,0.00292963921607761,0.0225485027815641,-1.71483474292428
"GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN",0.320670508347906,-0.0276654979053732,3.65964891963898,0.00338940727833859,0.0245717842831483,-1.85832825188183
"GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP",0.320489983404888,0.00625538398625626,3.96257660909507,0.00196806449526929,0.0182289167698707,-1.32245025777532
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",0.320364646842524,-0.010726676975366,3.47820754881428,0.00471162323375043,0.03000657306514,-2.18183531994553
"GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP",0.320134717307095,0.011793062633512,3.92359964260569,0.00210958874806998,0.0187896094709268,-1.39101435367785
"GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN",0.32012759021126,0.0168845648991809,3.22923531989795,0.00742899982359667,0.0396864990576349,-2.62704346160054
"GSE3982_BASOPHIL_VS_NKCELL_UP",0.319647469016193,-0.000583096104706998,3.62593732367538,0.00360262311404192,0.0254223444335033,-1.91832658998879
"GSE7831_1H_VS_4H_CPG_STIM_PDC_DN",0.319628126541975,-0.0106953832611593,3.62597527614726,0.00360237550123656,0.0254223444335033,-1.9182590117414
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_UP",0.319481148551424,0.002310602628644,3.46782590121403,0.00480160378546844,0.0303023492782413,-2.20038182878507
"GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP",0.319410809886767,0.00906200132232944,4.58969728934137,0.000659560776734757,0.00998578077090467,-0.240689468261588
"GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP",0.319129579927419,0.00767019859098191,4.47620318811092,0.000800974729889555,0.0109925320676674,-0.43309615184634
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP",0.319040371833885,0.00324126937530328,4.28060906438096,0.0011237849230443,0.0131929642049924,-0.76838273209701
"GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP",0.317643407359187,-0.0074745864104441,4.50318437757764,0.000764710430176056,0.0108631704624282,-0.387207544585101
"GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN",0.317547377919237,0.0186106538534315,3.86512390660564,0.00234190940122908,0.0198123302192462,-1.49411303732211
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN",0.317420970816642,-0.000456479013255155,3.22817508969948,0.00744346613157423,0.0397202267174476,-2.62893946903045
"GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN",0.31733584516138,-0.0251804344752234,3.30624980809298,0.00645078182021298,0.0360484425108742,-2.48929132593923
"GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN",0.317204653885465,0.0144558324326392,3.40189927340002,0.00541536499560477,0.0324453572448255,-2.31821740947396
"GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN",0.316875192440662,-0.00193043068620333,3.21559566831097,0.00761729503278225,0.0403385449996903,-2.65143396588341
"GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_UP",0.316555673293778,-0.0184906423740797,4.01314285642805,0.00179894254397665,0.0175992933217956,-1.23369661163838
"GSE27786_BCELL_VS_CD8_TCELL_UP",0.31648608614573,0.0138317271482904,3.48332420956983,0.00466791023529838,0.0299416118878783,-2.1726956599047
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN",0.31636467297059,-0.00266198549930816,3.20595103855568,0.00775334337448372,0.0409255567935912,-2.66867874878269
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.316311038148697,-0.0165963213700889,3.36782429608795,0.0057633236165695,0.0334671187841795,-2.37915267006287
"GSE27786_BCELL_VS_NKTCELL_UP",0.31609655264585,0.0113050148885755,3.65552066411217,0.00341480664766918,0.0246473155369545,-1.86567237553188
"GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP",0.315966225471137,-0.00972081720033577,3.92970446647527,0.00208674636801382,0.0187659451857992,-1.38026693362086
"GSE17721_LPS_VS_POLYIC_12H_BMDC_DN",0.315589249762165,0.00315375409152444,4.59670665664196,0.000651731153793806,0.00998578077090467,-0.228860447999689
"GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN",0.315562807326325,0.0110895380488948,4.0078842010173,0.00181580773216352,0.0176932305422013,-1.24291589821585
"GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP",0.315487761385949,-0.000791955569193235,3.38468970077877,0.00558834778089942,0.0329219230816711,-2.34899081879303
"GSE17721_PAM3CSK4_VS_CPG_6H_BMDC_DN",0.31531695129531,0.00173666956165239,4.38570017713296,0.000936285318351807,0.0120041633447632,-0.587672703473192
"GSE22886_NAIVE_TCELL_VS_DC_DN",0.315099053940479,0.01562922456981,3.60648857172,0.00373183419026965,0.026057671462984,-1.95296618410881
"GSE7509_DC_VS_MONOCYTE_DN",0.315080765689599,0.00851621078233667,3.75797962680797,0.00283845228237271,0.0221617620508331,-1.68368701000413
"GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN",0.315052566900108,0.00504833224447783,3.91080418686008,0.00215830670856124,0.0190839751072784,-1.41355049975023
"GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_DN",0.315039738950513,-0.00769222353159236,3.42670910095216,0.00517552542285356,0.0317171822140158,-2.27386222797211
"GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN",0.314731570860342,-0.0232946297894368,3.73271025091435,0.00297060541993264,0.0226962115946445,-1.72851124446767
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN",0.314288780858831,-0.00611353695860834,3.7087479489065,0.00310176504863668,0.0233580764485557,-1.77105367294709
"GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN",0.31398259503653,-0.00459882802732438,4.30636338691062,0.0010744864312408,0.012957668051993,-0.723979243045819
"GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN",0.313946139024991,0.0124623740718111,3.06167681951214,0.0101072437297208,0.0491442030451094,-2.92634518210571
"GSE17721_12H_VS_24H_LPS_BMDC_UP",0.31390416765647,0.0200949728840523,3.73873741748773,0.0029385210889068,0.0225811904497696,-1.71781623669554
"GSE23321_CENTRAL_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.313891409220576,0.00439489110193401,3.84678379976043,0.00242008714773542,0.0201069854672336,-1.5265037353162
"GSE39556_CD8A_DC_VS_NK_CELL_UP",0.313738795641406,-0.0244726116928708,3.27840597899614,0.00678841886417148,0.0374554662584864,-2.53909838384722
"GSE2706_2H_VS_8H_LPS_STIM_DC_DN",0.313608772433737,-0.0257201754962495,4.07887708304269,0.00160129081132653,0.0163896824218128,-1.11867101612317
"GSE3982_DC_VS_MAC_LPS_STIM_DN",0.313280941657548,-0.0173338807961608,4.26656055683646,0.0011516623600222,0.0132959692370335,-0.792635451835286
"GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN",0.313192674953269,0.0269579187944013,3.23884366196877,0.0072991881341251,0.0391648068165832,-2.60986020753931
"GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_DN",0.31295126459824,0.0144742800873551,3.33418732447162,0.00612910928236232,0.0347625383279037,-2.43931682145905
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP",0.312939535879325,-0.00698696560671532,3.6465065576928,0.0034709470133312,0.0247953868752927,-1.88171148934767
"GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN",0.312532164213534,0.0157640282012966,3.3248455647919,0.0062348180944404,0.0351168020301892,-2.45602706958772
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN",0.312186230249574,-0.0065563188712429,3.99887124221872,0.00184509480131505,0.0178005977663503,-1.25872293285683
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP",0.312157846396169,0.00613247368868599,3.79508319059078,0.00265526903933797,0.021338068284517,-1.61794662849702
"GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP",0.311637006749991,0.0143143898636239,3.96403405768598,0.00196296682697675,0.0182230890035132,-1.31988899012487
"GSE27786_LIN_NEG_VS_NKCELL_DN",0.311328443885776,0.0110867300788695,3.94224421182408,0.00204062397070093,0.0185997433305487,-1.35820075353678
"GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP",0.311236767129307,-0.0110344653290515,3.65998361870384,0.00338735652796941,0.0245717842831483,-1.8577328653974
"GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN",0.310763580344393,0.0201191413372761,3.45972714994803,0.00487301304755616,0.0306041000358014,-2.21485200545798
"GSE17721_LPS_VS_POLYIC_1H_BMDC_UP",0.310545668968108,0.00719572025367771,4.015793689261,0.00179050248523067,0.017560602190404,-1.22905022319465
"GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN",0.310151401809097,-0.00318198635113715,3.70529982872038,0.00312112228407425,0.0233580764485557,-1.7771782761334
"GSE1460_DP_VS_CD4_THYMOCYTE_DN",0.30987244376279,-0.00609431967202388,3.19815583896959,0.00786509534180872,0.0412917505444958,-2.68261549217409
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP",0.309866335907343,-0.00116969335999557,3.98245673544205,0.00189969414820717,0.01797147551469,-1.28752963887894
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP",0.309681514751758,-0.00292949569006849,4.19072571786459,0.00131506964094145,0.0145068572107582,-0.923927570716151
"GSE17721_LPS_VS_CPG_4H_BMDC_UP",0.309677858060403,0.00451210170328928,3.42420870911383,0.00519919904114542,0.0317823058073532,-2.27833192297493
"GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_DN",0.309479170797311,0.0031623767495049,3.48428720827456,0.00465972944757814,0.0299416118878783,-2.17097558275226
"GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.309139333869788,0.00842807082929179,3.7781004750421,0.00273755568668613,0.0215724289168546,-1.64802521666728
"GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN",0.308884683091245,0.0199839763147889,3.17824715884644,0.00815794414865536,0.042282450949201,-2.71820385305057
"GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP",0.308776782356206,-0.0172448610538107,3.5997200657364,0.00377790700129596,0.0262193203850625,-1.96502553010703
"GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN",0.308731626977542,-0.00981646966322837,3.8792252659239,0.00228357329593661,0.0196247804401342,-1.46922602864323
"GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_UP",0.308609940978153,-0.029175830480205,4.43327114412167,0.000862422087259469,0.0114488294526652,-0.506298848054323
"GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP",0.308527593920953,0.0139782496707441,3.87435055993317,0.00230356817949691,0.019724049508803,-1.477827480947
"GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_UP",0.308180504433247,-0.029203411109447,4.27599739933743,0.00113285797836256,0.0132040288769914,-0.776341673961064
"GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN",0.307571744222464,0.00696579492029129,3.07662741528995,0.00983312990775177,0.0483420876998654,-2.8996791629503
"GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN",0.307476688460309,0.0324135934990906,3.0914549549398,0.0095686493779733,0.0474246793178901,-2.87322290528603
"GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP",0.307103864283363,-0.00448717945667737,4.20458719681282,0.00128349405477295,0.0143421629239767,-0.899882931265199
"GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP",0.307080563078902,-0.00980395225557625,3.87926025030333,0.00228343044695272,0.0196247804401342,-1.46916430519046
"GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP",0.306632803176132,-0.017907648202536,3.39912317965099,0.00544289617450199,0.032497291865409,-2.32318119584917
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP",0.306611970578777,-0.015646326773797,4.10570077982328,0.00152722756310962,0.0159163943745405,-1.07185243407601
"GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN",0.306323305536997,-0.00611294097286082,3.99281919644988,0.00186503431751498,0.0178867070766398,-1.26934119273421
"GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN",0.306182359621536,-0.00149535651141214,4.06113239749619,0.0016523223734565,0.0166324681890084,-1.14968139452713
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP",0.306026564371448,0.0122270247873384,3.28291686376757,0.00673252764469736,0.0372314128092685,-2.53102945895784
"GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_DN",0.305934375113835,0.0109149648186843,3.61623378367533,0.00366650737267385,0.0257395157343905,-1.93560702460492
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_UP",0.305468160021155,0.00881353469162758,4.1051064382979,0.0015288295538303,0.0159163943745405,-1.07288904106451
"GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP",0.30541513103059,0.0177378691816935,3.26235174194448,0.0069911762111788,0.0380996712686619,-2.56781478773776
"GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP",0.305398070163776,0.0092142303699928,4.00363560983728,0.00182955290697375,0.0177843277813974,-1.25036621235356
"GSE557_CIITA_KO_VS_I_AB_KO_DC_UP",0.305339155055147,0.0217535118922624,3.15039708645851,0.00858616514359812,0.0437591759237964,-2.76797215654795
"GSE17721_LPS_VS_CPG_12H_BMDC_DN",0.305099209764442,0.0086121257569404,3.47997090887012,0.00469651142301195,0.0299494812210919,-2.17868542536667
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP",0.304939148569023,0.000482732999029975,3.6924902636952,0.0031941260622014,0.0237422447073628,-1.79993691942844
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN",0.30468572326013,0.00337096402293359,3.26215540896654,0.00699369339225626,0.0380996712686619,-2.56816596020925
"GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_UP",0.304014688839937,0.0169838999654888,3.77932915287186,0.00273151525256521,0.0215724289168546,-1.64584840880967
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN",0.303920171589092,-0.0100856088593114,3.13529747350842,0.00882773708263724,0.044711179604032,-2.7949461830978
"GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",0.303802848841785,0.0171022860591652,4.3568736766692,0.00098422474674252,0.012232507566657,-0.637113893752221
